site_name,latitude,longitude,dcac_ratio,gcr,racking,racking_encoded,cf_60min,annual_ghi,mean_kt,std_kt,ghi_cv,mean_dni,pct_clear_hours,subhourly_loss_pct,subhourly_loss_pct_clamped
DesertRock_NV,36.62,-116.02,1.2,0.3,tracker,1,26.57476979032533,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-1.0617041746857463,0.0
DesertRock_NV,36.62,-116.02,1.2,0.3,fixed,0,22.067741860804517,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.612413222888002,0.0
DesertRock_NV,36.62,-116.02,1.2,0.4,tracker,1,25.667712701276365,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-1.002835792568969,0.0
DesertRock_NV,36.62,-116.02,1.2,0.4,fixed,0,21.985420725539715,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.6290425951656464,0.0
DesertRock_NV,36.62,-116.02,1.2,0.5,tracker,1,24.6738334472086,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.8834361892650522,0.0
DesertRock_NV,36.62,-116.02,1.2,0.5,fixed,0,21.892698459344643,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.6511038794143306,0.0
DesertRock_NV,36.62,-116.02,1.2,0.6,tracker,1,23.59923584357612,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.8716645825105465,0.0
DesertRock_NV,36.62,-116.02,1.2,0.6,fixed,0,21.77339311759612,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.6748437071986165,0.0
DesertRock_NV,36.62,-116.02,1.3,0.3,tracker,1,25.96238964456238,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.8487045188123066,0.0
DesertRock_NV,36.62,-116.02,1.3,0.3,fixed,0,21.681426639347432,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.3653797423708961,0.0
DesertRock_NV,36.62,-116.02,1.3,0.4,tracker,1,25.09358031748044,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.7568540707056466,0.0
DesertRock_NV,36.62,-116.02,1.3,0.4,fixed,0,21.611042726481088,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.38168324394396097,0.0
DesertRock_NV,36.62,-116.02,1.3,0.5,tracker,1,24.159445760902095,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.5919535978021372,0.0
DesertRock_NV,36.62,-116.02,1.3,0.5,fixed,0,21.531752153481943,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.40350558629401473,0.0
DesertRock_NV,36.62,-116.02,1.3,0.6,tracker,1,23.142191177008495,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.6232925317407547,0.0
DesertRock_NV,36.62,-116.02,1.3,0.6,fixed,0,21.42959316106278,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.42689604888437344,0.0
DesertRock_NV,36.62,-116.02,1.4,0.3,tracker,1,25.107557341794713,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.6437710115685454,0.0
DesertRock_NV,36.62,-116.02,1.4,0.3,fixed,0,21.079860416071615,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.15178879909697002,0.0
DesertRock_NV,36.62,-116.02,1.4,0.4,tracker,1,24.28241003213948,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.5402057418961215,0.0
DesertRock_NV,36.62,-116.02,1.4,0.4,fixed,0,21.01915981475034,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.16519364858697524,0.0
DesertRock_NV,36.62,-116.02,1.4,0.5,tracker,1,23.417566202015443,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.3911350969201682,0.0
DesertRock_NV,36.62,-116.02,1.4,0.5,fixed,0,20.950431587972307,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.18340027850378815,0.0
DesertRock_NV,36.62,-116.02,1.4,0.6,tracker,1,22.492947349111137,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.4072034441135302,0.0
DesertRock_NV,36.62,-116.02,1.4,0.6,fixed,0,20.86305852629364,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.2008991892230401,0.0
DesertRock_NV,36.62,-116.02,1.5,0.3,tracker,1,24.16450117003103,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.43015527169710294,0.0
DesertRock_NV,36.62,-116.02,1.5,0.3,fixed,0,20.38984506975924,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.004262202949992451,0.0
DesertRock_NV,36.62,-116.02,1.5,0.4,tracker,1,23.39364681273837,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.3411274694443317,0.0
DesertRock_NV,36.62,-116.02,1.5,0.4,fixed,0,20.336032922399507,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.016285876609251966,0.0
DesertRock_NV,36.62,-116.02,1.5,0.5,tracker,1,22.590693681089544,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.2733450860691333,0.0
DesertRock_NV,36.62,-116.02,1.5,0.5,fixed,0,20.274748120163657,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.03226048941696052,0.0
DesertRock_NV,36.62,-116.02,1.5,0.6,tracker,1,21.768271027668963,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.2347568397437137,0.0
DesertRock_NV,36.62,-116.02,1.5,0.6,fixed,0,20.197530339954167,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.04892285931683558,0.0
DesertRock_NV,36.62,-116.02,1.6,0.3,tracker,1,23.18825388557429,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.26925249679259466,0.0
DesertRock_NV,36.62,-116.02,1.6,0.3,fixed,0,19.682723659690748,2109.97,0.6674,0.2661,0.7406,597.75,57.24,0.11532517310447442,0.11532517310447442
DesertRock_NV,36.62,-116.02,1.6,0.4,tracker,1,22.48191148073978,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.19562241259164886,0.0
DesertRock_NV,36.62,-116.02,1.6,0.4,fixed,0,19.634377047320154,2109.97,0.6674,0.2661,0.7406,597.75,57.24,0.10601322657207755,0.10601322657207755
DesertRock_NV,36.62,-116.02,1.6,0.5,tracker,1,21.743566721279407,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.19403388262890556,0.0
DesertRock_NV,36.62,-116.02,1.6,0.5,fixed,0,19.57908407789082,2109.97,0.6674,0.2661,0.7406,597.75,57.24,0.09335613519783743,0.09335613519783743
DesertRock_NV,36.62,-116.02,1.6,0.6,tracker,1,21.008869621848316,2109.97,0.6674,0.2661,0.7406,597.75,57.24,-0.13156366105051148,0.0
DesertRock_NV,36.62,-116.02,1.6,0.6,fixed,0,19.509982165440597,2109.97,0.6674,0.2661,0.7406,597.75,57.24,0.07900148483363809,0.07900148483363809
PennState_PA,40.72,-77.93,1.2,0.3,tracker,1,15.609952985015717,1367.09,0.4386,0.2754,0.9706,253.99,23.27,0.14867983112312017,0.14867983112312017
PennState_PA,40.72,-77.93,1.2,0.3,fixed,0,13.46282455465658,1367.09,0.4386,0.2754,0.9706,253.99,23.27,0.3067195739724007,0.3067195739724007
PennState_PA,40.72,-77.93,1.2,0.4,tracker,1,15.150714097220204,1367.09,0.4386,0.2754,0.9706,253.99,23.27,0.1560574672095914,0.1560574672095914
PennState_PA,40.72,-77.93,1.2,0.4,fixed,0,13.376930882631424,1367.09,0.4386,0.2754,0.9706,253.99,23.27,0.2668053872983858,0.2668053872983858
PennState_PA,40.72,-77.93,1.2,0.5,tracker,1,14.639516253507091,1367.09,0.4386,0.2754,0.9706,253.99,23.27,0.029006973790619308,0.029006973790619308
PennState_PA,40.72,-77.93,1.2,0.5,fixed,0,13.2748641076984,1367.09,0.4386,0.2754,0.9706,253.99,23.27,0.23403075189824704,0.23403075189824704
PennState_PA,40.72,-77.93,1.2,0.6,tracker,1,14.134781041035078,1367.09,0.4386,0.2754,0.9706,253.99,23.27,-0.007665359449828655,0.0
PennState_PA,40.72,-77.93,1.2,0.6,fixed,0,13.145575338022969,1367.09,0.4386,0.2754,0.9706,253.99,23.27,0.19884277386532806,0.19884277386532806
PennState_PA,40.72,-77.93,1.3,0.3,tracker,1,15.577484886041708,1367.09,0.4386,0.2754,0.9706,253.99,23.27,0.765613274663701,0.765613274663701
PennState_PA,40.72,-77.93,1.3,0.3,fixed,0,13.415532815794055,1367.09,0.4386,0.2754,0.9706,253.99,23.27,0.8897646791229227,0.8897646791229227
PennState_PA,40.72,-77.93,1.3,0.4,tracker,1,15.123822224732734,1367.09,0.4386,0.2754,0.9706,253.99,23.27,0.7659347730499638,0.7659347730499638
PennState_PA,40.72,-77.93,1.3,0.4,fixed,0,13.331721668045478,1367.09,0.4386,0.2754,0.9706,253.99,23.27,0.836294501852675,0.836294501852675
PennState_PA,40.72,-77.93,1.3,0.5,tracker,1,14.619806126487568,1367.09,0.4386,0.2754,0.9706,253.99,23.27,0.6249562920327323,0.6249562920327323
PennState_PA,40.72,-77.93,1.3,0.5,fixed,0,13.231833179528584,1367.09,0.4386,0.2754,0.9706,253.99,23.27,0.7876963867395526,0.7876963867395526
PennState_PA,40.72,-77.93,1.3,0.6,tracker,1,14.121725496903624,1367.09,0.4386,0.2754,0.9706,253.99,23.27,0.5514776908732978,0.5514776908732978
PennState_PA,40.72,-77.93,1.3,0.6,fixed,0,13.10552896890697,1367.09,0.4386,0.2754,0.9706,253.99,23.27,0.7315388858383118,0.7315388858383118
PennState_PA,40.72,-77.93,1.4,0.3,tracker,1,15.459799755995329,1367.09,0.4386,0.2754,0.9706,253.99,23.27,1.5964227439590453,1.5964227439590453
PennState_PA,40.72,-77.93,1.4,0.3,fixed,0,13.312398599829264,1367.09,0.4386,0.2754,0.9706,253.99,23.27,1.6035420587823768,1.6035420587823768
PennState_PA,40.72,-77.93,1.4,0.4,tracker,1,15.019404223804164,1367.09,0.4386,0.2754,0.9706,253.99,23.27,1.6042574997735481,1.6042574997735481
PennState_PA,40.72,-77.93,1.4,0.4,fixed,0,13.232383235071389,1367.09,0.4386,0.2754,0.9706,253.99,23.27,1.5467607229222402,1.5467607229222402
PennState_PA,40.72,-77.93,1.4,0.5,tracker,1,14.534498653365644,1367.09,0.4386,0.2754,0.9706,253.99,23.27,1.4654671248557707,1.4654671248557707
PennState_PA,40.72,-77.93,1.4,0.5,fixed,0,13.136694757381289,1367.09,0.4386,0.2754,0.9706,253.99,23.27,1.495032286022685,1.495032286022685
PennState_PA,40.72,-77.93,1.4,0.6,tracker,1,14.052931913454383,1367.09,0.4386,0.2754,0.9706,253.99,23.27,1.3495443881623495,1.3495443881623495
PennState_PA,40.72,-77.93,1.4,0.6,fixed,0,13.015806433067048,1367.09,0.4386,0.2754,0.9706,253.99,23.27,1.4354446456156058,1.4354446456156058
PennState_PA,40.72,-77.93,1.5,0.3,tracker,1,15.230539760212348,1367.09,0.4386,0.2754,0.9706,253.99,23.27,2.48569345995052,2.48569345995052
PennState_PA,40.72,-77.93,1.5,0.3,fixed,0,13.143242304874487,1367.09,0.4386,0.2754,0.9706,253.99,23.27,2.2808365246384152,2.2808365246384152
PennState_PA,40.72,-77.93,1.5,0.4,tracker,1,14.80832235414132,1367.09,0.4386,0.2754,0.9706,253.99,23.27,2.4885660392347613,2.4885660392347613
PennState_PA,40.72,-77.93,1.5,0.4,fixed,0,13.06812796655481,1367.09,0.4386,0.2754,0.9706,253.99,23.27,2.228905448988046,2.228905448988046
PennState_PA,40.72,-77.93,1.5,0.5,tracker,1,14.353626366817997,1367.09,0.4386,0.2754,0.9706,253.99,23.27,2.3628777408097754,2.3628777408097754
PennState_PA,40.72,-77.93,1.5,0.5,fixed,0,12.977872669646592,1367.09,0.4386,0.2754,0.9706,253.99,23.27,2.1832913111208323,2.1832913111208323
PennState_PA,40.72,-77.93,1.5,0.6,tracker,1,13.89877429617041,1367.09,0.4386,0.2754,0.9706,253.99,23.27,2.193533133511041,2.193533133511041
PennState_PA,40.72,-77.93,1.5,0.6,fixed,0,12.863370404721383,1367.09,0.4386,0.2754,0.9706,253.99,23.27,2.125453992848611,2.125453992848611
PennState_PA,40.72,-77.93,1.6,0.3,tracker,1,14.909575420839122,1367.09,0.4386,0.2754,0.9706,253.99,23.27,3.1771598807722636,3.1771598807722636
PennState_PA,40.72,-77.93,1.6,0.3,fixed,0,12.916132034142851,1367.09,0.4386,0.2754,0.9706,253.99,23.27,2.799098873614308,2.799098873614308
PennState_PA,40.72,-77.93,1.6,0.4,tracker,1,14.509529401633774,1367.09,0.4386,0.2754,0.9706,253.99,23.27,3.1909659806642328,3.1909659806642328
PennState_PA,40.72,-77.93,1.6,0.4,fixed,0,12.84643896579296,1367.09,0.4386,0.2754,0.9706,253.99,23.27,2.7615053016323494,2.7615053016323494
PennState_PA,40.72,-77.93,1.6,0.5,tracker,1,14.087012838855864,1367.09,0.4386,0.2754,0.9706,253.99,23.27,3.0753449312864602,3.0753449312864602
PennState_PA,40.72,-77.93,1.6,0.5,fixed,0,12.762313485069106,1367.09,0.4386,0.2754,0.9706,253.99,23.27,2.7328168703933637,2.7328168703933637
PennState_PA,40.72,-77.93,1.6,0.6,tracker,1,13.661937642411862,1367.09,0.4386,0.2754,0.9706,253.99,23.27,2.8577037212447336,2.8577037212447336
PennState_PA,40.72,-77.93,1.6,0.6,fixed,0,12.655534577399807,1367.09,0.4386,0.2754,0.9706,253.99,23.27,2.692944887306588,2.692944887306588
SiouxFalls_SD,43.73,-96.62,1.2,0.3,tracker,1,19.277892801702656,1454.62,0.4933,0.2707,0.8965,328.34,29.4,-0.03888839474641839,0.0
SiouxFalls_SD,43.73,-96.62,1.2,0.3,fixed,0,16.727027132140808,1454.62,0.4933,0.2707,0.8965,328.34,29.4,0.04186471120459178,0.04186471120459178
SiouxFalls_SD,43.73,-96.62,1.2,0.4,tracker,1,18.646983903963655,1454.62,0.4933,0.2707,0.8965,328.34,29.4,0.036744946519148176,0.036744946519148176
SiouxFalls_SD,43.73,-96.62,1.2,0.4,fixed,0,16.622350441329328,1454.62,0.4933,0.2707,0.8965,328.34,29.4,-0.004915483244101599,0.0
SiouxFalls_SD,43.73,-96.62,1.2,0.5,tracker,1,17.945815508041175,1454.62,0.4933,0.2707,0.8965,328.34,29.4,0.0158749295740555,0.0158749295740555
SiouxFalls_SD,43.73,-96.62,1.2,0.5,fixed,0,16.498328565005593,1454.62,0.4933,0.2707,0.8965,328.34,29.4,-0.039795570685171776,0.0
SiouxFalls_SD,43.73,-96.62,1.2,0.6,tracker,1,17.22471979187927,1454.62,0.4933,0.2707,0.8965,328.34,29.4,-0.005156989961453485,0.0
SiouxFalls_SD,43.73,-96.62,1.2,0.6,fixed,0,16.338170179620132,1454.62,0.4933,0.2707,0.8965,328.34,29.4,-0.08276091897345556,0.0
SiouxFalls_SD,43.73,-96.62,1.3,0.3,tracker,1,19.09756649229724,1454.62,0.4933,0.2707,0.8965,328.34,29.4,0.5512846729522769,0.5512846729522769
SiouxFalls_SD,43.73,-96.62,1.3,0.3,fixed,0,16.549180955079002,1454.62,0.4933,0.2707,0.8965,328.34,29.4,0.5665857074724948,0.5665857074724948
SiouxFalls_SD,43.73,-96.62,1.3,0.4,tracker,1,18.49342289865823,1454.62,0.4933,0.2707,0.8965,328.34,29.4,0.6613534361584549,0.6613534361584549
SiouxFalls_SD,43.73,-96.62,1.3,0.4,fixed,0,16.452870915013655,1454.62,0.4933,0.2707,0.8965,328.34,29.4,0.5213615811961193,0.5213615811961193
SiouxFalls_SD,43.73,-96.62,1.3,0.5,tracker,1,17.818556213010332,1454.62,0.4933,0.2707,0.8965,328.34,29.4,0.6371402523581506,0.6371402523581506
SiouxFalls_SD,43.73,-96.62,1.3,0.5,fixed,0,16.337180651718892,1454.62,0.4933,0.2707,0.8965,328.34,29.4,0.48605823638411627,0.48605823638411627
SiouxFalls_SD,43.73,-96.62,1.3,0.6,tracker,1,17.13135865653855,1454.62,0.4933,0.2707,0.8965,328.34,29.4,0.6222990666786845,0.6222990666786845
SiouxFalls_SD,43.73,-96.62,1.3,0.6,fixed,0,16.188785747214546,1454.62,0.4933,0.2707,0.8965,328.34,29.4,0.4429686762871422,0.4429686762871422
SiouxFalls_SD,43.73,-96.62,1.4,0.3,tracker,1,18.74075468391011,1454.62,0.4933,0.2707,0.8965,328.34,29.4,1.2021066530894111,1.2021066530894111
SiouxFalls_SD,43.73,-96.62,1.4,0.3,fixed,0,16.256707652107824,1454.62,0.4933,0.2707,0.8965,328.34,29.4,1.0058734008997112,1.0058734008997112
SiouxFalls_SD,43.73,-96.62,1.4,0.4,tracker,1,18.166796868122713,1454.62,0.4933,0.2707,0.8965,328.34,29.4,1.3340612266436855,1.3340612266436855
SiouxFalls_SD,43.73,-96.62,1.4,0.4,fixed,0,16.168573911897525,1454.62,0.4933,0.2707,0.8965,328.34,29.4,0.964784855129092,0.964784855129092
SiouxFalls_SD,43.73,-96.62,1.4,0.5,tracker,1,17.52521768986177,1454.62,0.4933,0.2707,0.8965,328.34,29.4,1.2682668577761287,1.2682668577761287
SiouxFalls_SD,43.73,-96.62,1.4,0.5,fixed,0,16.061433582893223,1454.62,0.4933,0.2707,0.8965,328.34,29.4,0.9327740131561177,0.9327740131561177
SiouxFalls_SD,43.73,-96.62,1.4,0.6,tracker,1,16.886641762940027,1454.62,0.4933,0.2707,0.8965,328.34,29.4,1.2389401156375452,1.2389401156375452
SiouxFalls_SD,43.73,-96.62,1.4,0.6,fixed,0,15.925698495011751,1454.62,0.4933,0.2707,0.8965,328.34,29.4,0.8915713762867162,0.8915713762867162
SiouxFalls_SD,43.73,-96.62,1.5,0.3,tracker,1,18.27480698002577,1454.62,0.4933,0.2707,0.8965,328.34,29.4,1.6717362123491903,1.6717362123491903
SiouxFalls_SD,43.73,-96.62,1.5,0.3,fixed,0,15.895191667025172,1454.62,0.4933,0.2707,0.8965,328.34,29.4,1.3894562211868946,1.3894562211868946
SiouxFalls_SD,43.73,-96.62,1.5,0.4,tracker,1,17.73428120572317,1454.62,0.4933,0.2707,0.8965,328.34,29.4,1.814017648994849,1.814017648994849
SiouxFalls_SD,43.73,-96.62,1.5,0.4,fixed,0,15.815214272965967,1454.62,0.4933,0.2707,0.8965,328.34,29.4,1.3586580390778824,1.3586580390778824
SiouxFalls_SD,43.73,-96.62,1.5,0.5,tracker,1,17.132757638750853,1454.62,0.4933,0.2707,0.8965,328.34,29.4,1.7101388681084961,1.7101388681084961
SiouxFalls_SD,43.73,-96.62,1.5,0.5,fixed,0,15.717511552023106,1454.62,0.4933,0.2707,0.8965,328.34,29.4,1.3388478747599546,1.3388478747599546
SiouxFalls_SD,43.73,-96.62,1.5,0.6,tracker,1,16.54276862933795,1454.62,0.4933,0.2707,0.8965,328.34,29.4,1.648389753277622,1.648389753277622
SiouxFalls_SD,43.73,-96.62,1.5,0.6,fixed,0,15.594984617607508,1454.62,0.4933,0.2707,0.8965,328.34,29.4,1.310276683655886,1.310276683655886
SiouxFalls_SD,43.73,-96.62,1.6,0.3,tracker,1,17.757041439985883,1454.62,0.4933,0.2707,0.8965,328.34,29.4,2.0100516214376447,2.0100516214376447
SiouxFalls_SD,43.73,-96.62,1.6,0.3,fixed,0,15.4799956969422,1454.62,0.4933,0.2707,0.8965,328.34,29.4,1.6048996633762813,1.6048996633762813
SiouxFalls_SD,43.73,-96.62,1.6,0.4,tracker,1,17.251772170060743,1454.62,0.4933,0.2707,0.8965,328.34,29.4,2.1510251264940377,2.1510251264940377
SiouxFalls_SD,43.73,-96.62,1.6,0.4,fixed,0,15.406745630704862,1454.62,0.4933,0.2707,0.8965,328.34,29.4,1.5839385525761258,1.5839385525761258
SiouxFalls_SD,43.73,-96.62,1.6,0.5,tracker,1,16.69392264060914,1454.62,0.4933,0.2707,0.8965,328.34,29.4,2.024368223200026,2.024368223200026
SiouxFalls_SD,43.73,-96.62,1.6,0.5,fixed,0,15.317336143303054,1454.62,0.4933,0.2707,0.8965,328.34,29.4,1.5757190366901639,1.5757190366901639
SiouxFalls_SD,43.73,-96.62,1.6,0.6,tracker,1,16.15055834547134,1454.62,0.4933,0.2707,0.8965,328.34,29.4,1.9402102605070903,1.9402102605070903
SiouxFalls_SD,43.73,-96.62,1.6,0.6,fixed,0,15.206607841630952,1454.62,0.4933,0.2707,0.8965,328.34,29.4,1.5670098827381636,1.5670098827381636
Albuquerque_NM,35.038,-106.622,1.2,0.3,tracker,1,25.29427144357001,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-1.048475331947056,0.0
Albuquerque_NM,35.038,-106.622,1.2,0.3,fixed,0,21.27837254505892,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.8221219613810865,0.0
Albuquerque_NM,35.038,-106.622,1.2,0.4,tracker,1,24.508928958322276,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.8924765884034958,0.0
Albuquerque_NM,35.038,-106.622,1.2,0.4,fixed,0,21.188702129528902,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.8495224596073067,0.0
Albuquerque_NM,35.038,-106.622,1.2,0.5,tracker,1,23.571873918961256,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-1.010860713573641,0.0
Albuquerque_NM,35.038,-106.622,1.2,0.5,fixed,0,21.0911713685741,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.8676620008241293,0.0
Albuquerque_NM,35.038,-106.622,1.2,0.6,tracker,1,22.62051909820311,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.9927343695506186,0.0
Albuquerque_NM,35.038,-106.622,1.2,0.6,fixed,0,20.965414760833895,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.8969535976441548,0.0
Albuquerque_NM,35.038,-106.622,1.3,0.3,tracker,1,24.82730629531182,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.6754397129002127,0.0
Albuquerque_NM,35.038,-106.622,1.3,0.3,fixed,0,20.96533804339681,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.45662610855272573,0.0
Albuquerque_NM,35.038,-106.622,1.3,0.4,tracker,1,24.085158251847357,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.4587742090046874,0.0
Albuquerque_NM,35.038,-106.622,1.3,0.4,fixed,0,20.887735674273603,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.48261433686561783,0.0
Albuquerque_NM,35.038,-106.622,1.3,0.5,tracker,1,23.190409751813963,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.5913522444141904,0.0
Albuquerque_NM,35.038,-106.622,1.3,0.5,fixed,0,20.802488985612374,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.49988678071006115,0.0
Albuquerque_NM,35.038,-106.622,1.3,0.6,tracker,1,22.29773717834661,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.5619346349410608,0.0
Albuquerque_NM,35.038,-106.622,1.3,0.6,fixed,0,20.692352680730966,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.5279272697539561,0.0
Albuquerque_NM,35.038,-106.622,1.4,0.3,tracker,1,24.111968000866263,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.3610768966474586,0.0
Albuquerque_NM,35.038,-106.622,1.4,0.3,fixed,0,20.414314529942448,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.17765865855060256,0.0
Albuquerque_NM,35.038,-106.622,1.4,0.4,tracker,1,23.41478471972485,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.1222674959463598,0.0
Albuquerque_NM,35.038,-106.622,1.4,0.4,fixed,0,20.34769227730298,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.19969030847445252,0.0
Albuquerque_NM,35.038,-106.622,1.4,0.5,tracker,1,22.58731274175076,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.2294798833184727,0.0
Albuquerque_NM,35.038,-106.622,1.4,0.5,fixed,0,20.274263328528207,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.2132640104896042,0.0
Albuquerque_NM,35.038,-106.622,1.4,0.6,tracker,1,21.753639505753377,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.2581652498284767,0.0
Albuquerque_NM,35.038,-106.622,1.4,0.6,fixed,0,20.179298591728767,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.23767160842142315,0.0
Albuquerque_NM,35.038,-106.622,1.5,0.3,tracker,1,23.270558366468453,2027.85,0.6237,0.2778,0.7701,546.83,51.56,-0.01194644283247007,0.0
Albuquerque_NM,35.038,-106.622,1.5,0.3,fixed,0,19.77083345153761,2027.85,0.6237,0.2778,0.7701,546.83,51.56,0.04904381835714235,0.04904381835714235
Albuquerque_NM,35.038,-106.622,1.5,0.4,tracker,1,22.62420373199797,2027.85,0.6237,0.2778,0.7701,546.83,51.56,0.21439482293558987,0.21439482293558987
Albuquerque_NM,35.038,-106.622,1.5,0.4,fixed,0,19.71156498420127,2027.85,0.6237,0.2778,0.7701,546.83,51.56,0.03007719570120093,0.03007719570120093
Albuquerque_NM,35.038,-106.622,1.5,0.5,tracker,1,21.88981110845842,2027.85,0.6237,0.2778,0.7701,546.83,51.56,0.1771016578982704,0.1771016578982704
Albuquerque_NM,35.038,-106.622,1.5,0.5,fixed,0,19.64625487479252,2027.85,0.6237,0.2778,0.7701,546.83,51.56,0.020633402209497508,0.020633402209497508
Albuquerque_NM,35.038,-106.622,1.5,0.6,tracker,1,21.114322729256227,2027.85,0.6237,0.2778,0.7701,546.83,51.56,0.026916955200347054,0.026916955200347054
Albuquerque_NM,35.038,-106.622,1.5,0.6,fixed,0,19.562580804963545,2027.85,0.6237,0.2778,0.7701,546.83,51.56,0.0036464532341722138,0.0036464532341722138
Albuquerque_NM,35.038,-106.622,1.6,0.3,tracker,1,22.36180197244188,2027.85,0.6237,0.2778,0.7701,546.83,51.56,0.3613725638192753,0.3613725638192753
Albuquerque_NM,35.038,-106.622,1.6,0.3,fixed,0,19.100914586908637,2027.85,0.6237,0.2778,0.7701,546.83,51.56,0.19965087314157645,0.19965087314157645
Albuquerque_NM,35.038,-106.622,1.6,0.4,tracker,1,21.757734615808328,2027.85,0.6237,0.2778,0.7701,546.83,51.56,0.5045167931867462,0.5045167931867462
Albuquerque_NM,35.038,-106.622,1.6,0.4,fixed,0,19.047732416044568,2027.85,0.6237,0.2778,0.7701,546.83,51.56,0.18550626152952215,0.18550626152952215
Albuquerque_NM,35.038,-106.622,1.6,0.5,tracker,1,21.11385213859682,2027.85,0.6237,0.2778,0.7701,546.83,51.56,0.526336553686565,0.526336553686565
Albuquerque_NM,35.038,-106.622,1.6,0.5,fixed,0,18.988665354293833,2027.85,0.6237,0.2778,0.7701,546.83,51.56,0.1806688597115874,0.1806688597115874
Albuquerque_NM,35.038,-106.622,1.6,0.6,tracker,1,20.40583682654716,2027.85,0.6237,0.2778,0.7701,546.83,51.56,0.2960032799758098,0.2960032799758098
Albuquerque_NM,35.038,-106.622,1.6,0.6,fixed,0,18.91371215257429,2027.85,0.6237,0.2778,0.7701,546.83,51.56,0.17003539682869268,0.17003539682869268
Bismarck_ND,46.772,-100.76,1.2,0.3,tracker,1,19.07393914509589,1483.06,0.5216,0.2657,0.8855,346.53,32.78,-0.409440461035488,0.0
Bismarck_ND,46.772,-100.76,1.2,0.3,fixed,0,16.47862905252476,1483.06,0.5216,0.2657,0.8855,346.53,32.78,0.01756497475072479,0.01756497475072479
Bismarck_ND,46.772,-100.76,1.2,0.4,tracker,1,18.395302540150254,1483.06,0.5216,0.2657,0.8855,346.53,32.78,-0.42371297124278495,0.0
Bismarck_ND,46.772,-100.76,1.2,0.4,fixed,0,16.3816683240365,1483.06,0.5216,0.2657,0.8855,346.53,32.78,-0.019635425858255402,0.0
